time,x,y,z,vx,vy,vz
83,-9.9838e+08,9.9755e+08,0,39022.3,-49006.1,0
83,1.24476e+06,1.99886e+09,0,14991.4,-27556.5,0
83.1,9.97545e+08,9.98376e+08,0,-49053.2,-39069.4,0
83.1,-9.98376e+08,9.97545e+08,0,39069.4,-49053.2,0
83.1,1.24626e+06,1.99885e+09,0,14991.4,-27589.7,0
83.2,9.9754e+08,9.98372e+08,0,-49100.3,-39116.6,0
83.2,-9.98372e+08,9.9754e+08,0,39116.6,-49100.3,0
83.2,1.24776e+06,1.99885e+09,0,14991.4,-27623,0
83.3,9.97536e+08,9.98368e+08,0,-49147.4,-39163.7,0
83.3,-9.98368e+08,9.97536e+08,0,39163.7,-49147.4,0
83.3,1.24926e+06,1.99885e+09,0,14991.4,-27656.2,0
83.4,9.97531e+08,9.98364e+08,0,-49194.5,-39210.9,0
83.4,-9.98364e+08,9.97531e+08,0,39210.9,-49194.5,0
83.4,1.25076e+06,1.99884e+09,0,14991.3,-27689.4,0
83.5,9.97526e+08,9.9836e+08,0,-49241.6,-39258,0
83.5,-9.9836e+08,9.97526e+08,0,39258,-49241.6,0
83.5,1.25226e+06,1.99884e+09,0,14991.3,-27722.6,0
83.6,9.97521e+08,9.98356e+08,0,-49288.7,-39305.2,0
83.6,-9.98356e+08,9.97521e+08,0,39305.2,-49288.7,0
83.6,1.25376e+06,1.99884e+09,0,14991.3,-27755.9,0
83.7,9.97516e+08,9.98352e+08,0,-49335.9,-39352.3,0
83.7,-9.98352e+08,9.97516e+08,0,39352.3,-49335.9,0
83.7,1.25526e+06,1.99884e+09,0,14991.3,-27789.1,0
83.8,9.97511e+08,9.98348e+08,0,-49383,-39399.5,0
83.8,-9.98348e+08,9.97511e+08,0,39399.5,-49383,0
83.8,1.25676e+06,1.99883e+09,0,14991.3,-27822.3,0
83.9,9.97506e+08,9.98345e+08,0,-49430.1,-39446.6,0
83.9,-9.98345e+08,9.97506e+08,0,39446.6,-49430.1,0
83.9,1.25825e+06,1.99883e+09,0,14991.2,-27855.5,0
84,9.97501e+08,9.98341e+08,0,-49477.2,-39493.8,0
84,-9.98341e+08,9.97501e+08,0,39493.8,-49477.2,0
84,1.25975e+06,1.99883e+09,0,14991.2,-27888.8,0
84.1,9.97496e+08,9.98337e+08,0,-49524.3,-39540.9,0
84.1,-9.98337e+08,9.97496e+08,0,39540.9,-49524.3,0
84.1,1.26125e+06,1.99882e+09,0,14991.2,-27922,0
84.2,9.97491e+08,9.98333e+08,0,-49571.4,-39588.1,0
84.2,-9.98333e+08,9.97491e+08,0,39588.1,-49571.4,0
84.2,1.26275e+06,1.99882e+09,0,14991.2,-27955.2,0
84.3,9.97486e+08,9.98329e+08,0,-49618.5,-39635.2,0
84.3,-9.98329e+08,9.97486e+08,0,39635.2,-49618.5,0
84.3,1.26425e+06,1.99882e+09,0,14991.2,-27988.4,0
84.4,9.97481e+08,9.98325e+08,0,-49665.6,-39682.4,0
84.4,-9.98325e+08,9.97481e+08,0,39682.4,-49665.6,0
84.4,1.26575e+06,1.99882e+09,0,14991.1,-28021.7,0
84.5,9.97476e+08,9.98321e+08,0,-49712.7,-39729.5,0
84.5,-9.98321e+08,9.97476e+08,0,39729.5,-49712.7,0
84.5,1.26725e+06,1.99881e+09,0,14991.1,-28054.9,0
84.6,9.97471e+08,9.98317e+08,0,-49759.9,-39776.7,0
84.6,-9.98317e+08,9.97471e+08,0,39776.7,-49759.9,0
84.6,1.26875e+06,1.99881e+09,0,14991.1,-28088.1,0
84.7,9.97466e+08,9.98313e+08,0,-49807,-39823.8,0
84.7,-9.98313e+08,9.97466e+08,0,39823.8,-49807,0
84.7,1.27025e+06,1.99881e+09,0,14991.1,-28121.4,0
84.8,9.97461e+08,9.98309e+08,0,-49854.1,-39871,0
84.8,-9.98309e+08,9.97461e+08,0,39871,-49854.1,0
84.8,1.27175e+06,1.99881e+09,0,14991.1,-28154.6,0
84.9,9.97456e+08,9.98305e+08,0,-49901.2,-39918.1,0
84.9,-9.98305e+08,9.97456e+08,0,39918.1,-49901.2,0
84.9,1.27325e+06,1.9988e+09,0,14991,-28187.8,0
85,9.97451e+08,9.98301e+08,0,-49948.3,-39965.3,0
85,-9.98301e+08,9.97451e+08,0,39965.3,-49948.3,0
85,1.27475e+06,1.9988e+09,0,14991,-28221,0
85.1,9.97446e+08,9.98297e+08,0,-49995.4,-40012.4,0
85.1,-9.98297e+08,9.97446e+08,0,40012.4,-49995.4,0
85.1,1.27624e+06,1.9988e+09,0,14991,-28254.3,0
85.2,9.97441e+08,9.98293e+08,0,-50042.5,-40059.6,0
85.2,-9.98293e+08,9.97441e+08,0,40059.6,-50042.5,0
85.2,1.27774e+06,1.99879e+09,0,14991,-28287.5,0
85.3,9.97436e+08,9.98289e+08,0,-50089.7,-40106.8,0
85.3,-9.98289e+08,9.97436e+08,0,40106.8,-50089.7,0
85.3,1.27924e+06,1.99879e+09,0,14990.9,-28320.7,0
85.4,9.97431e+08,9.98285e+08,0,-50136.8,-40153.9,0
85.4,-9.98285e+08,9.97431e+08,0,40153.9,-50136.8,0
85.4,1.28074e+06,1.99879e+09,0,14990.9,-28354,0
85.5,9.97426e+08,9.98281e+08,0,-50183.9,-40201.1,0
85.5,-9.98281e+08,9.97426e+08,0,40201.1,-50183.9,0
85.5,1.28224e+06,1.99879e+09,0,14990.9,-28387.2,0
85.6,9.97421e+08,9.98277e+08,0,-50231,-40248.2,0
85.6,-9.98277e+08,9.97421e+08,0,40248.2,-50231,0
85.6,1.28374e+06,1.99878e+09,0,14990.9,-28420.4,0
85.7,9.97416e+08,9.98273e+08,0,-50278.1,-40295.4,0
85.7,-9.98273e+08,9.97416e+08,0,40295.4,-50278.1,0
85.7,1.28524e+06,1.99878e+09,0,14990.9,-28453.6,0
85.8,9.97411e+08,9.98269e+08,0,-50325.2,-40342.5,0
85.8,-9.98269e+08,9.97411e+08,0,40342.5,-50325.2,0
85.8,1.28674e+06,1.99878e+09,0,14990.8,-28486.9,0
85.9,9.97406e+08,9.98265e+08,0,-50372.4,-40389.7,0
85.9,-9.98265e+08,9.97406e+08,0,40389.7,-50372.4,0
85.9,1.28824e+06,1.99877e+09,0,14990.8,-28520.1,0
86,9.97401e+08,9.98261e+08,0,-50419.5,-40436.9,0
86,-9.98261e+08,9.97401e+08,0,40436.9,-50419.5,0
86,1.28974e+06,1.99877e+09,0,14990.8,-28553.3,0
86.1,9.97396e+08,9.98257e+08,0,-50466.6,-40484,0
86.1,-9.98257e+08,9.97396e+08,0,40484,-50466.6,0
86.1,1.29124e+06,1.99877e+09,0,14990.8,-28586.5,0
86.2,9.97391e+08,9.98252e+08,0,-50513.7,-40531.2,0
86.2,-9.98252e+08,9.97391e+08,0,40531.2,-50513.7,0
86.2,1.29273e+06,1.99877e+09,0,14990.8,-28619.8,0
86.3,9.97386e+08,9.98248e+08,0,-50560.8,-40578.3,0
86.3,-9.98248e+08,9.97386e+08,0,40578.3,-50560.8,0
86.3,1.29423e+06,1.99876e+09,0,14990.7,-28653,0
86.4,9.97381e+08,9.98244e+08,0,-50608,-40625.5,0
86.4,-9.98244e+08,9.97381e+08,0,40625.5,-50608,0
86.4,1.29573e+06,1.99876e+09,0,14990.7,-28686.2,0
86.5,9.97376e+08,9.9824e+08,0,-50655.1,-40672.7,0
86.5,-9.9824e+08,9.97376e+08,0,40672.7,-50655.1,0
86.5,1.29723e+06,1.99876e+09,0,14990.7,-28719.5,0
86.6,9.97371e+08,9.98236e+08,0,-50702.2,-40719.8,0
86.6,-9.98236e+08,9.97371e+08,0,40719.8,-50702.2,0
86.6,1.29873e+06,1.99875e+09,0,14990.7,-28752.7,0
86.7,9.97366e+08,9.98232e+08,0,-50749.3,-40767,0
86.7,-9.98232e+08,9.97366e+08,0,40767,-50749.3,0
86.7,1.30023e+06,1.99875e+09,0,14990.6,-28785.9,0
86.8,9.97361e+08,9.98228e+08,0,-50796.4,-40814.2,0
86.8,-9.98228e+08,9.97361e+08,0,40814.2,-50796.4,0
86.8,1.30173e+06,1.99875e+09,0,14990.6,-28819.2,0
86.9,9.97355e+08,9.98224e+08,0,-50843.6,-40861.3,0
86.9,-9.98224e+08,9.97355e+08,0,40861.3,-50843.6,0
86.9,1.30323e+06,1.99875e+09,0,14990.6,-28852.4,0
87,9.9735e+08,9.9822e+08,0,-50890.7,-40908.5,0
87,-9.9822e+08,9.9735e+08,0,40908.5,-50890.7,0
87,1.30473e+06,1.99874e+09,0,14990.6,-28885.6,0
87.1,9.97345e+08,9.98216e+08,0,-50937.8,-40955.6,0
87.1,-9.98216e+08,9.97345e+08,0,40955.6,-50937.8,0
87.1,1.30623e+06,1.99874e+09,0,14990.6,-28918.8,0
87.2,9.9734e+08,9.98212e+08,0,-50984.9,-41002.8,0
87.2,-9.98212e+08,9.9734e+08,0,41002.8,-50984.9,0
87.2,1.30772e+06,1.99874e+09,0,14990.5,-28952.1,0
87.3,9.97335e+08,9.98208e+08,0,-51032,-41050,0
87.3,-9.98208e+08,9.97335e+08,0,41050,-51032,0
87.3,1.30922e+06,1.99873e+09,0,14990.5,-28985.3,0
87.4,9.9733e+08,9.98203e+08,0,-51079.2,-41097.1,0
87.4,-9.98203e+08,9.9733e+08,0,41097.1,-51079.2,0
87.4,1.31072e+06,1.99873e+09,0,14990.5,-29018.5,0
87.5,9.97325e+08,9.98199e+08,0,-51126.3,-41144.3,0
87.5,-9.98199e+08,9.97325e+08,0,41144.3,-51126.3,0
87.5,1.31222e+06,1.99873e+09,0,14990.5,-29051.8,0
87.6,9.9732e+08,9.98195e+08,0,-51173.4,-41191.5,0
87.6,-9.98195e+08,9.9732e+08,0,41191.5,-51173.4,0
87.6,1.31372e+06,1.99872e+09,0,14990.5,-29085,0
87.7,9.97315e+08,9.98191e+08,0,-51220.5,-41238.6,0
87.7,-9.98191e+08,9.97315e+08,0,41238.6,-51220.5,0
87.7,1.31522e+06,1.99872e+09,0,14990.4,-29118.2,0
87.8,9.9731e+08,9.98187e+08,0,-51267.7,-41285.8,0
87.8,-9.98187e+08,9.9731e+08,0,41285.8,-51267.7,0
87.8,1.31672e+06,1.99872e+09,0,14990.4,-29151.5,0
87.9,9.97304e+08,9.98183e+08,0,-51314.8,-41333,0
87.9,-9.98183e+08,9.97304e+08,0,41333,-51314.8,0
87.9,1.31822e+06,1.99872e+09,0,14990.4,-29184.7,0
88,9.97299e+08,9.98179e+08,0,-51361.9,-41380.1,0
88,-9.98179e+08,9.97299e+08,0,41380.1,-51361.9,0
88,1.31972e+06,1.99871e+09,0,14990.4,-29217.9,0
88.1,9.97294e+08,9.98175e+08,0,-51409.1,-41427.3,0
88.1,-9.98175e+08,9.97294e+08,0,41427.3,-51409.1,0
88.1,1.32122e+06,1.99871e+09,0,14990.3,-29251.1,0
88.2,9.97289e+08,9.9817e+08,0,-51456.2,-41474.5,0
88.2,-9.9817e+08,9.97289e+08,0,41474.5,-51456.2,0
88.2,1.32272e+06,1.99871e+09,0,14990.3,-29284.4,0
88.3,9.97284e+08,9.98166e+08,0,-51503.3,-41521.6,0
88.3,-9.98166e+08,9.97284e+08,0,41521.6,-51503.3,0
88.3,1.32421e+06,1.9987e+09,0,14990.3,-29317.6,0
88.4,9.97279e+08,9.98162e+08,0,-51550.4,-41568.8,0
88.4,-9.98162e+08,9.97279e+08,0,41568.8,-51550.4,0
88.4,1.32571e+06,1.9987e+09,0,14990.3,-29350.8,0
88.5,9.97273e+08,9.98158e+08,0,-51597.6,-41616,0
88.5,-9.98158e+08,9.97273e+08,0,41616,-51597.6,0
88.5,1.32721e+06,1.9987e+09,0,14990.3,-29384.1,0
88.6,9.97268e+08,9.98154e+08,0,-51644.7,-41663.2,0
88.6,-9.98154e+08,9.97268e+08,0,41663.2,-51644.7,0
88.6,1.32871e+06,1.9987e+09,0,14990.2,-29417.3,0
88.7,9.97263e+08,9.9815e+08,0,-51691.8,-41710.3,0
88.7,-9.9815e+08,9.97263e+08,0,41710.3,-51691.8,0
88.7,1.33021e+06,1.99869e+09,0,14990.2,-29450.5,0
88.8,9.97258e+08,9.98145e+08,0,-51739,-41757.5,0
88.8,-9.98145e+08,9.97258e+08,0,41757.5,-51739,0
88.8,1.33171e+06,1.99869e+09,0,14990.2,-29483.8,0
88.9,9.97253e+08,9.98141e+08,0,-51786.1,-41804.7,0
88.9,-9.98141e+08,9.97253e+08,0,41804.7,-51786.1,0
88.9,1.33321e+06,1.99869e+09,0,14990.2,-29517,0
89,9.97248e+08,9.98137e+08,0,-51833.2,-41851.8,0
89,-9.98137e+08,9.97248e+08,0,41851.8,-51833.2,0
89,1.33471e+06,1.99868e+09,0,14990.1,-29550.2,0
89.1,9.97242e+08,9.98133e+08,0,-51880.3,-41899,0
89.1,-9.98133e+08,9.97242e+08,0,41899,-51880.3,0
89.1,1.33621e+06,1.99868e+09,0,14990.1,-29583.5,0
89.2,9.97237e+08,9.98129e+08,0,-51927.5,-41946.2,0
89.2,-9.98129e+08,9.97237e+08,0,41946.2,-51927.5,0
89.2,1.33771e+06,1.99868e+09,0,14990.1,-29616.7,0
89.3,9.97232e+08,9.98124e+08,0,-51974.6,-41993.4,0
89.3,-9.98124e+08,9.97232e+08,0,41993.4,-51974.6,0
89.3,1.3392e+06,1.99867e+09,0,14990.1,-29649.9,0
89.4,9.97227e+08,9.9812e+08,0,-52021.7,-42040.5,0
89.4,-9.9812e+08,9.97227e+08,0,42040.5,-52021.7,0
89.4,1.3407e+06,1.99867e+09,0,14990.1,-29683.2,0
89.5,9.97222e+08,9.98116e+08,0,-52068.9,-42087.7,0
89.5,-9.98116e+08,9.97222e+08,0,42087.7,-52068.9,0
89.5,1.3422e+06,1.99867e+09,0,14990,-29716.4,0
89.6,9.97216e+08,9.98112e+08,0,-52116,-42134.9,0
89.6,-9.98112e+08,9.97216e+08,0,42134.9,-52116,0
89.6,1.3437e+06,1.99867e+09,0,14990,-29749.6,0
89.7,9.97211e+08,9.98108e+08,0,-52163.1,-42182.1,0
89.7,-9.98108e+08,9.97211e+08,0,42182.1,-52163.1,0
89.7,1.3452e+06,1.99866e+09,0,14990,-29782.8,0
89.8,9.97206e+08,9.98103e+08,0,-52210.3,-42229.2,0
89.8,-9.98103e+08,9.97206e+08,0,42229.2,-52210.3,0
89.8,1.3467e+06,1.99866e+09,0,14990,-29816.1,0
89.9,9.97201e+08,9.98099e+08,0,-52257.4,-42276.4,0
89.9,-9.98099e+08,9.97201e+08,0,42276.4,-52257.4,0
89.9,1.3482e+06,1.99866e+09,0,14989.9,-29849.3,0
90,9.97196e+08,9.98095e+08,0,-52304.5,-42323.6,0
90,-9.98095e+08,9.97196e+08,0,42323.6,-52304.5,0
90,1.3497e+06,1.99865e+09,0,14989.9,-29882.5,0
90.1,9.9719e+08,9.98091e+08,0,-52351.7,-42370.8,0
90.1,-9.98091e+08,9.9719e+08,0,42370.8,-52351.7,0
90.1,1.3512e+06,1.99865e+09,0,14989.9,-29915.8,0
90.2,9.97185e+08,9.98086e+08,0,-52398.8,-42418,0
90.2,-9.98086e+08,9.97185e+08,0,42418,-52398.8,0
90.2,1.3527e+06,1.99865e+09,0,14989.9,-29949,0
90.3,9.9718e+08,9.98082e+08,0,-52446,-42465.1,0
90.3,-9.98082e+08,9.9718e+08,0,42465.1,-52446,0
90.3,1.35419e+06,1.99865e+09,0,14989.9,-29982.2,0
90.4,9.97175e+08,9.98078e+08,0,-52493.1,-42512.3,0
90.4,-9.98078e+08,9.97175e+08,0,42512.3,-52493.1,0
90.4,1.35569e+06,1.99864e+09,0,14989.8,-30015.5,0
90.5,9.97169e+08,9.98074e+08,0,-52540.2,-42559.5,0
90.5,-9.98074e+08,9.97169e+08,0,42559.5,-52540.2,0
90.5,1.35719e+06,1.99864e+09,0,14989.8,-30048.7,0
90.6,9.97164e+08,9.98069e+08,0,-52587.4,-42606.7,0
90.6,-9.98069e+08,9.97164e+08,0,42606.7,-52587.4,0
90.6,1.35869e+06,1.99864e+09,0,14989.8,-30081.9,0
90.7,9.97159e+08,9.98065e+08,0,-52634.5,-42653.9,0
90.7,-9.98065e+08,9.97159e+08,0,42653.9,-52634.5,0
90.7,1.36019e+06,1.99863e+09,0,14989.8,-30115.2,0
90.8,9.97154e+08,9.98061e+08,0,-52681.6,-42701,0
90.8,-9.98061e+08,9.97154e+08,0,42701,-52681.6,0
90.8,1.36169e+06,1.99863e+09,0,14989.7,-30148.4,0
90.9,9.97148e+08,9.98057e+08,0,-52728.8,-42748.2,0
90.9,-9.98057e+08,9.97148e+08,0,42748.2,-52728.8,0
90.9,1.36319e+06,1.99863e+09,0,14989.7,-30181.6,0
91,9.97143e+08,9.98052e+08,0,-52775.9,-42795.4,0
91,-9.98052e+08,9.97143e+08,0,42795.4,-52775.9,0
91,1.36469e+06,1.99862e+09,0,14989.7,-30214.9,0
91.1,9.97138e+08,9.98048e+08,0,-52823.1,-42842.6,0
91.1,-9.98048e+08,9.97138e+08,0,42842.6,-52823.1,0
91.1,1.36619e+06,1.99862e+09,0,14989.7,-30248.1,0
91.2,9.97132e+08,9.98044e+08,0,-52870.2,-42889.8,0
91.2,-9.98044e+08,9.97132e+08,0,42889.8,-52870.2,0
91.2,1.36769e+06,1.99862e+09,0,14989.7,-30281.3,0
91.3,9.97127e+08,9.9804e+08,0,-52917.3,-42936.9,0
91.3,-9.9804e+08,9.97127e+08,0,42936.9,-52917.3,0
91.3,1.36918e+06,1.99861e+09,0,14989.6,-30314.6,0
91.4,9.97122e+08,9.98035e+08,0,-52964.5,-42984.1,0
91.4,-9.98035e+08,9.97122e+08,0,42984.1,-52964.5,0
91.4,1.37068e+06,1.99861e+09,0,14989.6,-30347.8,0
91.5,9.97117e+08,9.98031e+08,0,-53011.6,-43031.3,0
91.5,-9.98031e+08,9.97117e+08,0,43031.3,-53011.6,0
91.5,1.37218e+06,1.99861e+09,0,14989.6,-30381,0
91.6,9.97111e+08,9.98027e+08,0,-53058.8,-43078.5,0
91.6,-9.98027e+08,9.97111e+08,0,43078.5,-53058.8,0
91.6,1.37368e+06,1.99861e+09,0,14989.6,-30414.3,0
91.7,9.97106e+08,9.98022e+08,0,-53105.9,-43125.7,0
91.7,-9.98022e+08,9.97106e+08,0,43125.7,-53105.9,0
91.7,1.37518e+06,1.9986e+09,0,14989.5,-30447.5,0
91.8,9.97101e+08,9.98018e+08,0,-53153,-43172.9,0
91.8,-9.98018e+08,9.97101e+08,0,43172.9,-53153,0
91.8,1.37668e+06,1.9986e+09,0,14989.5,-30480.7,0
91.9,9.97095e+08,9.98014e+08,0,-53200.2,-43220.1,0
91.9,-9.98014e+08,9.97095e+08,0,43220.1,-53200.2,0
91.9,1.37818e+06,1.9986e+09,0,14989.5,-30514,0
92,9.9709e+08,9.98009e+08,0,-53247.3,-43267.2,0
92,-9.98009e+08,9.9709e+08,0,43267.2,-53247.3,0
92,1.37968e+06,1.99859e+09,0,14989.5,-30547.2,0
92.1,9.97085e+08,9.98005e+08,0,-53294.5,-43314.4,0
92.1,-9.98005e+08,9.97085e+08,0,43314.4,-53294.5,0
92.1,1.38118e+06,1.99859e+09,0,14989.4,-30580.5,0
92.2,9.97079e+08,9.98001e+08,0,-53341.6,-43361.6,0
92.2,-9.98001e+08,9.97079e+08,0,43361.6,-53341.6,0
92.2,1.38267e+06,1.99859e+09,0,14989.4,-30613.7,0
92.3,9.97074e+08,9.97996e+08,0,-53388.8,-43408.8,0
92.3,-9.97996e+08,9.97074e+08,0,43408.8,-53388.8,0
92.3,1.38417e+06,1.99858e+09,0,14989.4,-30646.9,0
92.4,9.97069e+08,9.97992e+08,0,-53435.9,-43456,0
92.4,-9.97992e+08,9.97069e+08,0,43456,-53435.9,0
92.4,1.38567e+06,1.99858e+09,0,14989.4,-30680.2,0
92.5,9.97063e+08,9.97988e+08,0,-53483.1,-43503.2,0
92.5,-9.97988e+08,9.97063e+08,0,43503.2,-53483.1,0
92.5,1.38717e+06,1.99858e+09,0,14989.4,-30713.4,0
92.6,9.97058e+08,9.97983e+08,0,-53530.2,-43550.4,0
92.6,-9.97983e+08,9.97058e+08,0,43550.4,-53530.2,0
92.6,1.38867e+06,1.99858e+09,0,14989.3,-30746.6,0
92.7,9.97053e+08,9.97979e+08,0,-53577.4,-43597.6,0
92.7,-9.97979e+08,9.97053e+08,0,43597.6,-53577.4,0
92.7,1.39017e+06,1.99857e+09,0,14989.3,-30779.9,0
92.8,9.97047e+08,9.97975e+08,0,-53624.5,-43644.8,0
92.8,-9.97975e+08,9.97047e+08,0,43644.8,-53624.5,0
92.8,1.39167e+06,1.99857e+09,0,14989.3,-30813.1,0
92.9,9.97042e+08,9.9797e+08,0,-53671.6,-43692,0
92.9,-9.9797e+08,9.97042e+08,0,43692,-53671.6,0
92.9,1.39317e+06,1.99857e+09,0,14989.3,-30846.3,0
93,9.97036e+08,9.97966e+08,0,-53718.8,-43739.1,0
93,-9.97966e+08,9.97036e+08,0,43739.1,-53718.8,0
93,1.39467e+06,1.99856e+09,0,14989.2,-30879.6,0
93.1,9.97031e+08,9.97961e+08,0,-53765.9,-43786.3,0
93.1,-9.97961e+08,9.97031e+08,0,43786.3,-53765.9,0
93.1,1.39617e+06,1.99856e+09,0,14989.2,-30912.8,0
93.2,9.97026e+08,9.97957e+08,0,-53813.1,-43833.5,0
93.2,-9.97957e+08,9.97026e+08,0,43833.5,-53813.1,0
93.2,1.39766e+06,1.99856e+09,0,14989.2,-30946,0
93.3,9.9702e+08,9.97953e+08,0,-53860.2,-43880.7,0
93.3,-9.97953e+08,9.9702e+08,0,43880.7,-53860.2,0
93.3,1.39916e+06,1.99855e+09,0,14989.2,-30979.3,0
93.4,9.97015e+08,9.97948e+08,0,-53907.4,-43927.9,0
93.4,-9.97948e+08,9.97015e+08,0,43927.9,-53907.4,0
93.4,1.40066e+06,1.99855e+09,0,14989.1,-31012.5,0
93.5,9.97009e+08,9.97944e+08,0,-53954.5,-43975.1,0
93.5,-9.97944e+08,9.97009e+08,0,43975.1,-53954.5,0
93.5,1.40216e+06,1.99855e+09,0,14989.1,-31045.7,0
93.6,9.97004e+08,9.97939e+08,0,-54001.7,-44022.3,0
93.6,-9.97939e+08,9.97004e+08,0,44022.3,-54001.7,0
93.6,1.40366e+06,1.99854e+09,0,14989.1,-31079,0
93.7,9.96999e+08,9.97935e+08,0,-54048.8,-44069.5,0
93.7,-9.97935e+08,9.96999e+08,0,44069.5,-54048.8,0
93.7,1.40516e+06,1.99854e+09,0,14989.1,-31112.2,0
93.8,9.96993e+08,9.97931e+08,0,-54096,-44116.7,0
93.8,-9.97931e+08,9.96993e+08,0,44116.7,-54096,0
93.8,1.40666e+06,1.99854e+09,0,14989.1,-31145.5,0
93.9,9.96988e+08,9.97926e+08,0,-54143.1,-44163.9,0
93.9,-9.97926e+08,9.96988e+08,0,44163.9,-54143.1,0
93.9,1.40816e+06,1.99853e+09,0,14989,-31178.7,0
94,9.96982e+08,9.97922e+08,0,-54190.3,-44211.1,0
94,-9.97922e+08,9.96982e+08,0,44211.1,-54190.3,0
94,1.40966e+06,1.99853e+09,0,14989,-31211.9,0
94.1,9.96977e+08,9.97917e+08,0,-54237.5,-44258.3,0
94.1,-9.97917e+08,9.96977e+08,0,44258.3,-54237.5,0
94.1,1.41115e+06,1.99853e+09,0,14989,-31245.2,0
94.2,9.96972e+08,9.97913e+08,0,-54284.6,-44305.5,0
94.2,-9.97913e+08,9.96972e+08,0,44305.5,-54284.6,0
94.2,1.41265e+06,1.99853e+09,0,14989,-31278.4,0
94.3,9.96966e+08,9.97909e+08,0,-54331.8,-44352.7,0
94.3,-9.97909e+08,9.96966e+08,0,44352.7,-54331.8,0
94.3,1.41415e+06,1.99852e+09,0,14988.9,-31311.6,0
94.4,9.96961e+08,9.97904e+08,0,-54378.9,-44399.9,0
94.4,-9.97904e+08,9.96961e+08,0,44399.9,-54378.9,0
94.4,1.41565e+06,1.99852e+09,0,14988.9,-31344.9,0
94.5,9.96955e+08,9.979e+08,0,-54426.1,-44447.1,0
94.5,-9.979e+08,9.96955e+08,0,44447.1,-54426.1,0
94.5,1.41715e+06,1.99852e+09,0,14988.9,-31378.1,0
94.6,9.9695e+08,9.97895e+08,0,-54473.2,-44494.3,0
94.6,-9.97895e+08,9.9695e+08,0,44494.3,-54473.2,0
94.6,1.41865e+06,1.99851e+09,0,14988.9,-31411.4,0
94.7,9.96944e+08,9.97891e+08,0,-54520.4,-44541.5,0
94.7,-9.97891e+08,9.96944e+08,0,44541.5,-54520.4,0
94.7,1.42015e+06,1.99851e+09,0,14988.8,-31444.6,0
94.8,9.96939e+08,9.97886e+08,0,-54567.5,-44588.7,0
94.8,-9.97886e+08,9.96939e+08,0,44588.7,-54567.5,0
94.8,1.42165e+06,1.99851e+09,0,14988.8,-31477.8,0
94.9,9.96933e+08,9.97882e+08,0,-54614.7,-44635.9,0
94.9,-9.97882e+08,9.96933e+08,0,44635.9,-54614.7,0
94.9,1.42315e+06,1.9985e+09,0,14988.8,-31511.1,0
95,9.96928e+08,9.97877e+08,0,-54661.8,-44683.1,0
95,-9.97877e+08,9.96928e+08,0,44683.1,-54661.8,0
95,1.42464e+06,1.9985e+09,0,14988.8,-31544.3,0
95.1,9.96923e+08,9.97873e+08,0,-54709,-44730.3,0
95.1,-9.97873e+08,9.96923e+08,0,44730.3,-54709,0
95.1,1.42614e+06,1.9985e+09,0,14988.7,-31577.5,0
95.2,9.96917e+08,9.97868e+08,0,-54756.2,-44777.5,0
95.2,-9.97868e+08,9.96917e+08,0,44777.5,-54756.2,0
95.2,1.42764e+06,1.99849e+09,0,14988.7,-31610.8,0
95.3,9.96912e+08,9.97864e+08,0,-54803.3,-44824.7,0
95.3,-9.97864e+08,9.96912e+08,0,44824.7,-54803.3,0
95.3,1.42914e+06,1.99849e+09,0,14988.7,-31644,0
95.4,9.96906e+08,9.97859e+08,0,-54850.5,-44871.9,0
95.4,-9.97859e+08,9.96906e+08,0,44871.9,-54850.5,0
95.4,1.43064e+06,1.99849e+09,0,14988.7,-31677.3,0
95.5,9.96901e+08,9.97855e+08,0,-54897.6,-44919.1,0
95.5,-9.97855e+08,9.96901e+08,0,44919.1,-54897.6,0
95.5,1.43214e+06,1.99848e+09,0,14988.6,-31710.5,0
95.6,9.96895e+08,9.9785e+08,0,-54944.8,-44966.3,0
95.6,-9.9785e+08,9.96895e+08,0,44966.3,-54944.8,0
95.6,1.43364e+06,1.99848e+09,0,14988.6,-31743.7,0
95.7,9.9689e+08,9.97846e+08,0,-54992,-45013.5,0
95.7,-9.97846e+08,9.9689e+08,0,45013.5,-54992,0
95.7,1.43514e+06,1.99848e+09,0,14988.6,-31777,0
95.8,9.96884e+08,9.97841e+08,0,-55039.1,-45060.7,0
95.8,-9.97841e+08,9.96884e+08,0,45060.7,-55039.1,0
95.8,1.43664e+06,1.99848e+09,0,14988.6,-31810.2,0
95.9,9.96879e+08,9.97837e+08,0,-55086.3,-45107.9,0
95.9,-9.97837e+08,9.96879e+08,0,45107.9,-55086.3,0
95.9,1.43813e+06,1.99847e+09,0,14988.6,-31843.4,0
96,9.96873e+08,9.97832e+08,0,-55133.4,-45155.1,0
96,-9.97832e+08,9.96873e+08,0,45155.1,-55133.4,0
96,1.43963e+06,1.99847e+09,0,14988.5,-31876.7,0
96.1,9.96868e+08,9.97828e+08,0,-55180.6,-45202.3,0
96.1,-9.97828e+08,9.96868e+08,0,45202.3,-55180.6,0
96.1,1.44113e+06,1.99847e+09,0,14988.5,-31909.9,0
96.2,9.96862e+08,9.97823e+08,0,-55227.8,-45249.5,0
96.2,-9.97823e+08,9.96862e+08,0,45249.5,-55227.8,0
96.2,1.44263e+06,1.99846e+09,0,14988.5,-31943.2,0
